videoId,totalWords,totalUniqueWords,totalSentences,avgSyllPerSec,avgCEFRScore,avgWordCEFR,avgFreqCEFR,readability,avgSentenceLength,uncommonRatio,totalEasyRatio,totalMiddleRatio,totalHardRatio,wordEasyRatio,wordMiddleRatio,wordHardRatio,FreqEasyRatio,FreqMiddleRatio,FreqHardRatio,channelId
bLhLEDXiFLE,27,20,3,0.6146281499692686,3.25,2.9,3.483333333333333,8.3414,9.0,50.0,49.0,16.0,35.0,62.5,5.0,32.5,40.0,23.333333333333332,36.666666666666664,UCcdwLMPsaU2ezNSJU1nFoBQ
MpFH227E-RM,307,111,89,0.5270951657950479,2.3387387387387384,2.2477477477477477,2.399399399399399,4.58091195465128,3.449438202247191,27.927927927927925,69.72972972972973,12.432432432432432,17.837837837837835,74.32432432432432,7.6576576576576585,18.01801801801802,66.66666666666666,15.615615615615615,17.717717717717715,UCoL0M9swO14BT8u9pTn9MvQ
Jl7ASelTsWs,237,101,44,0.4359658625518535,2.386138613861386,2.217821782178218,2.498349834983498,4.644589378937895,5.386363636363637,27.722772277227726,66.13861386138613,16.831683168316832,17.02970297029703,73.76237623762376,9.405940594059405,16.831683168316832,61.05610561056106,21.78217821782178,17.161716171617158,UCoL0M9swO14BT8u9pTn9MvQ
uvr-3jztweQ,269,91,51,0.3632915693524279,2.0725274725274723,2.0494505494505493,2.087912087912088,3.3849123895712134,5.2745098039215685,19.78021978021978,75.38461538461539,10.76923076923077,13.846153846153847,78.57142857142858,4.395604395604396,17.032967032967033,73.26007326007327,15.018315018315018,11.721611721611723,UCoL0M9swO14BT8u9pTn9MvQ
-a6mWHHfq2A,345,106,82,0.4700109184467071,2.2245283018867927,2.160377358490566,2.2672955974842766,4.081701794753797,4.2073170731707314,24.528301886792452,70.56603773584905,13.20754716981132,16.22641509433962,73.58490566037736,8.962264150943398,17.452830188679243,68.55345911949685,16.037735849056602,15.40880503144654,UCoL0M9swO14BT8u9pTn9MvQ
3YUHMQn-GQo,369,154,75,0.5703388050971465,2.2337662337662336,2.064935064935065,2.346320346320346,3.5250709610389612,4.92,20.77922077922078,69.74025974025975,15.844155844155846,14.415584415584414,76.62337662337663,10.38961038961039,12.987012987012985,65.15151515151514,19.480519480519483,15.367965367965368,UCoL0M9swO14BT8u9pTn9MvQ
PKXDw3FoJak,336,132,69,0.4666579440882725,2.5,2.234848484848485,2.676767676767677,4.9067577075098825,4.869565217391305,29.545454545454547,64.0909090909091,15.454545454545453,20.454545454545457,73.10606060606061,9.09090909090909,17.8030303030303,58.080808080808076,19.6969696969697,22.22222222222222,UCoL0M9swO14BT8u9pTn9MvQ
DHdxGYTnnVI,317,105,64,0.4525967817114055,2.1219047619047617,1.980952380952381,2.2158730158730156,4.00519880952381,4.953125,23.809523809523807,72.38095238095238,13.333333333333334,14.285714285714286,79.52380952380952,4.761904761904762,15.714285714285714,67.61904761904762,19.047619047619047,13.333333333333334,UCoL0M9swO14BT8u9pTn9MvQ
XQxXZxROkqM,304,123,51,0.4861106315985721,2.4471544715447155,2.2926829268292686,2.5501355013550135,5.43061425155428,5.96078431372549,32.52032520325203,62.43902439024391,19.34959349593496,18.211382113821138,69.51219512195122,13.008130081300813,17.479674796747965,57.72357723577235,23.577235772357724,18.69918699186992,UCoL0M9swO14BT8u9pTn9MvQ
5vhz1m6RBNk,247,84,42,0.3538746249734762,2.330952380952381,2.136904761904762,2.4603174603174605,4.051219047619048,5.880952380952381,23.809523809523807,68.33333333333333,13.571428571428573,18.095238095238095,75.5952380952381,7.142857142857142,17.26190476190476,63.492063492063494,17.857142857142858,18.650793650793652,UCoL0M9swO14BT8u9pTn9MvQ
JYwzoEbWFO0,335,135,82,0.49863917198084917,2.114074074074074,1.8777777777777778,2.271604938271605,3.7115230352303525,4.085365853658536,22.22222222222222,72.14814814814815,15.11111111111111,12.74074074074074,79.25925925925925,9.62962962962963,11.11111111111111,67.4074074074074,18.76543209876543,13.827160493827162,UCoL0M9swO14BT8u9pTn9MvQ
YkIYhFKla04,337,142,69,0.5561661334700783,2.1450704225352117,2.063380281690141,2.199530516431925,3.800559134517249,4.884057971014493,22.535211267605636,73.52112676056339,10.704225352112676,15.774647887323942,78.52112676056338,3.873239436619718,17.6056338028169,70.18779342723005,15.258215962441314,14.55399061032864,UCoL0M9swO14BT8u9pTn9MvQ
1ugUsxX9gKg,325,129,70,0.47556732743356017,2.4651162790697674,2.3139534883720927,2.5658914728682167,4.514394241417498,4.642857142857143,27.131782945736433,65.5813953488372,14.108527131782946,20.310077519379846,73.25581395348837,6.201550387596899,20.54263565891473,60.46511627906977,19.37984496124031,20.155038759689923,UCoL0M9swO14BT8u9pTn9MvQ
NXuKz9A9yhk,297,127,53,0.5015613118255213,2.3590551181102364,2.334645669291339,2.3753280839895012,4.629521972960927,5.60377358490566,27.559055118110237,67.24409448818898,14.015748031496063,18.74015748031496,71.25984251968504,9.448818897637796,19.291338582677163,64.56692913385827,17.060367454068242,18.372703412073488,UCoL0M9swO14BT8u9pTn9MvQ
rojTIOG7Vvg,303,117,68,0.458077399937535,2.3606837606837607,2.213675213675214,2.458689458689459,3.7299006535947714,4.455882352941177,22.22222222222222,67.6923076923077,14.017094017094017,18.290598290598293,74.78632478632478,8.11965811965812,17.094017094017094,62.96296296296296,17.94871794871795,19.08831908831909,UCoL0M9swO14BT8u9pTn9MvQ
bcDRzEm7H8g,254,100,56,0.49805998948725755,2.4099999999999997,2.25,2.5166666666666666,4.961971428571428,4.535714285714286,30.0,66.4,14.8,18.8,73.0,9.0,18.0,62.0,18.666666666666668,19.333333333333336,UCoL0M9swO14BT8u9pTn9MvQ
JNcKvH_qhB8,273,100,55,0.38018597430576434,2.346,2.175,2.46,3.877896363636364,4.963636363636364,23.0,67.0,16.2,16.800000000000004,75.0,8.5,16.5,61.666666666666664,21.333333333333336,17.0,UCoL0M9swO14BT8u9pTn9MvQ
whegXdGvmdk,359,128,94,0.45168490281180873,2.396875,2.34765625,2.4296875,4.507007912234044,3.8191489361702127,27.34375,66.5625,13.59375,19.84375,70.3125,9.375,20.3125,64.0625,16.40625,19.53125,UCoL0M9swO14BT8u9pTn9MvQ
Az1Lc_dHayU,396,154,95,0.5588602587201268,2.175324675324675,2.0746753246753245,2.242424242424242,3.7953900478468903,4.168421052631579,22.727272727272727,71.2987012987013,14.805194805194805,13.896103896103895,77.27272727272728,7.792207792207792,14.935064935064934,67.31601731601732,19.48051948051948,13.203463203463205,UCoL0M9swO14BT8u9pTn9MvQ
EfvF01biCVU,292,95,40,0.39782708506411524,2.128421052631579,1.9947368421052631,2.2175438596491226,3.52008,7.3,20.0,70.94736842105263,15.578947368421053,13.473684210526317,78.42105263157895,6.315789473684211,15.263157894736844,65.96491228070175,21.75438596491228,12.280701754385966,UCoL0M9swO14BT8u9pTn9MvQ
CqXlrSnSnk0,413,161,105,0.5433348429168839,2.2062111801242237,2.0869565217391304,2.285714285714286,3.7257765631469986,3.933333333333333,22.36024844720497,70.6832298136646,13.41614906832298,15.900621118012422,75.77639751552796,8.695652173913043,15.527950310559007,67.28778467908903,16.563146997929607,16.149068322981364,UCoL0M9swO14BT8u9pTn9MvQ
mvw5QleQwUg,337,128,92,0.48966219054562526,2.01875,1.83203125,2.1432291666666665,3.0189525815217393,3.6630434782608696,17.96875,74.53125,13.59375,11.875,81.640625,7.421875,10.9375,69.79166666666666,17.708333333333332,12.5,UCoL0M9swO14BT8u9pTn9MvQ
rYpQiYlYs3s,339,142,78,0.4863858204663018,2.2690140845070426,2.091549295774648,2.387323943661972,3.662681906825569,4.346153846153846,21.830985915492956,67.6056338028169,16.760563380281692,15.633802816901408,76.05633802816901,9.154929577464788,14.788732394366198,61.97183098591549,21.830985915492956,16.197183098591548,UCoL0M9swO14BT8u9pTn9MvQ
U-f9L5GcWCg,401,145,74,0.5020256405759483,2.251034482758621,2.0172413793103448,2.406896551724138,3.9712611369990682,5.418918918918919,23.448275862068964,68.27586206896552,16.96551724137931,14.758620689655173,77.58620689655172,8.275862068965518,14.13793103448276,62.06896551724138,22.758620689655174,15.172413793103448,UCoL0M9swO14BT8u9pTn9MvQ
-Mx3Brr4UP8,275,81,64,0.36759708522697065,2.153086419753086,2.135802469135802,2.1646090534979425,4.501766975308642,4.296875,27.160493827160494,71.11111111111111,15.061728395061728,13.82716049382716,74.07407407407408,9.25925925925926,16.666666666666664,69.1358024691358,18.930041152263374,11.934156378600822,UCoL0M9swO14BT8u9pTn9MvQ
rr9W7yovwtA,280,102,51,0.4212607147117468,2.0509803921568626,1.9068627450980393,2.1470588235294117,3.213588235294118,5.490196078431373,18.627450980392158,73.33333333333333,14.313725490196079,12.352941176470589,81.37254901960785,4.901960784313725,13.72549019607843,67.97385620915033,20.58823529411765,11.437908496732025,UCoL0M9swO14BT8u9pTn9MvQ
0YQIloRbj1o,298,117,56,0.4393039414296697,2.4256410256410255,2.3675213675213675,2.4643874643874644,4.717532600732601,5.321428571428571,28.205128205128204,66.83760683760684,12.307692307692307,20.854700854700855,70.51282051282051,6.837606837606838,22.64957264957265,64.38746438746439,15.954415954415953,19.658119658119656,UCoL0M9swO14BT8u9pTn9MvQ
3sX-faTyBRg,332,125,80,0.47964133026062505,2.3536,2.232,2.4346666666666668,4.248080000000001,4.15,25.6,68.8,12.48,18.72,74.8,5.6,19.599999999999998,64.8,17.066666666666666,18.133333333333336,UCoL0M9swO14BT8u9pTn9MvQ
KM3hqnlsLxI,377,135,111,0.5400747196158479,2.1733333333333333,2.0407407407407407,2.2617283950617284,3.9112760760760765,3.3963963963963963,23.703703703703706,72.0,12.592592592592592,15.407407407407408,78.14814814814814,6.666666666666666,15.185185185185183,67.90123456790123,16.54320987654321,15.555555555555555,UCoL0M9swO14BT8u9pTn9MvQ
RG7E_M3wk6A,251,89,43,0.37158314629228506,2.559550561797753,2.51123595505618,2.5917602996254683,5.434581761170631,5.837209302325581,32.58426966292135,63.82022471910113,13.93258426966292,22.247191011235955,67.41573033707866,10.112359550561797,22.47191011235955,61.42322097378277,16.47940074906367,22.09737827715356,UCoL0M9swO14BT8u9pTn9MvQ
6PEVXE06f0k,301,126,75,0.45358389933565596,2.496825396825397,2.3412698412698414,2.6005291005291005,4.585172444444446,4.013333333333334,27.77777777777778,64.92063492063491,14.92063492063492,20.158730158730158,71.42857142857143,8.333333333333332,20.238095238095237,60.58201058201058,19.312169312169313,20.105820105820104,UCoL0M9swO14BT8u9pTn9MvQ
xuBoEWq3akg,364,138,80,0.4409889297311199,2.226086956521739,2.1195652173913047,2.2971014492753623,4.344810434782609,4.55,26.08695652173913,71.30434782608695,11.884057971014492,16.81159420289855,76.81159420289855,6.159420289855072,17.02898550724638,67.6328502415459,15.70048309178744,16.666666666666664,UCoL0M9swO14BT8u9pTn9MvQ
KuZCvN9HdsA,349,140,77,0.47502818816085407,2.432857142857143,2.257142857142857,2.5500000000000003,3.9467389610389607,4.532467532467533,23.57142857142857,64.0,16.857142857142858,19.142857142857146,71.78571428571428,9.642857142857142,18.57142857142857,58.80952380952381,21.666666666666664,19.523809523809526,UCoL0M9swO14BT8u9pTn9MvQ
J5eVUy_ObVQ,273,95,53,0.38312313421950817,2.3221052631578947,2.331578947368421,2.3157894736842106,4.743171002979146,5.150943396226415,28.421052631578945,68.21052631578948,12.631578947368421,19.157894736842103,71.05263157894737,7.894736842105264,21.05263157894737,66.3157894736842,15.789473684210524,17.894736842105264,UCoL0M9swO14BT8u9pTn9MvQ
Uw-S_q8kPZE,373,141,80,0.4352032243628053,2.2794326241134755,2.1028368794326244,2.397163120567376,4.038777730496454,4.6625,24.113475177304963,69.21985815602837,14.326241134751776,16.45390070921986,76.59574468085106,7.092198581560284,16.312056737588655,64.30260047281324,19.148936170212764,16.548463356973993,UCoL0M9swO14BT8u9pTn9MvQ
ctFBAHJESzo,298,89,50,0.3294011301413525,2.397752808988764,2.168539325842697,2.5505617977528092,4.0213463370786515,5.96,23.595505617977526,65.84269662921348,15.280898876404493,18.876404494382022,74.71910112359551,5.056179775280898,20.224719101123597,59.925093632958806,22.09737827715356,17.977528089887638,UCoL0M9swO14BT8u9pTn9MvQ
uinzdrFlyI0,336,133,64,0.4947452522893492,2.354887218045113,2.2218045112781954,2.443609022556391,4.534384962406015,5.25,27.06766917293233,67.36842105263158,16.090225563909772,16.54135338345865,72.93233082706767,10.526315789473685,16.541353383458645,63.659147869674186,19.79949874686717,16.54135338345865,UCoL0M9swO14BT8u9pTn9MvQ
okgiywp1ddw,364,137,77,0.5122864881535362,2.2043795620437954,2.076642335766423,2.289537712895377,3.5768814863968146,4.7272727272727275,21.16788321167883,69.48905109489051,15.766423357664234,14.744525547445257,76.64233576642334,7.299270072992701,16.05839416058394,64.72019464720194,21.41119221411192,13.868613138686133,UCoL0M9swO14BT8u9pTn9MvQ
qIKfqJSqj-Y,318,135,77,0.5019801443427175,2.260740740740741,2.1,2.367901234567901,4.181582299182299,4.12987012987013,25.185185185185183,67.25925925925927,19.555555555555554,13.185185185185187,75.55555555555556,12.222222222222223,12.222222222222221,61.72839506172839,24.444444444444443,13.82716049382716,UCoL0M9swO14BT8u9pTn9MvQ
HNGX4ZQKHwA,336,132,75,0.47877884892848943,2.254545454545455,2.0530303030303028,2.388888888888889,3.930465575757576,4.48,23.484848484848484,67.57575757575759,17.727272727272727,14.696969696969697,77.27272727272727,8.712121212121211,14.015151515151514,61.111111111111114,23.737373737373737,15.15151515151515,UCoL0M9swO14BT8u9pTn9MvQ
kt8gjMVLXc8,325,127,88,0.5110206293222636,2.516535433070866,2.362204724409449,2.6194225721784776,4.037433786685756,3.6931818181818183,24.409448818897637,61.41732283464567,19.84251968503937,18.74015748031496,68.11023622047244,12.992125984251969,18.89763779527559,56.955380577427825,24.409448818897637,18.63517060367454,UCoL0M9swO14BT8u9pTn9MvQ
H8p7FOpXe-o,282,110,62,0.4384940782935927,2.4890909090909092,2.368181818181818,2.56969696969697,5.249690909090909,4.548387096774194,31.818181818181817,64.54545454545455,15.636363636363637,19.81818181818182,70.45454545454545,10.454545454545453,19.09090909090909,60.60606060606061,19.090909090909093,20.3030303030303,UCoL0M9swO14BT8u9pTn9MvQ
iLLtN6D-W4E,400,163,87,0.4957230817139805,2.287116564417178,2.1319018404907975,2.390593047034765,4.006021437134194,4.597701149425287,23.92638036809816,68.34355828220859,16.073619631901842,15.582822085889571,73.92638036809815,9.815950920245399,16.257668711656443,64.62167689161555,20.245398773006137,15.132924335378322,UCoL0M9swO14BT8u9pTn9MvQ
QdE_JrROddY,256,96,68,0.43066563400283764,2.3916666666666666,2.28125,2.4652777777777772,4.9566252450980395,3.764705882352941,30.208333333333332,66.25,15.0,18.75,70.83333333333334,10.416666666666666,18.750000000000004,63.19444444444444,18.055555555555557,18.75,UCoL0M9swO14BT8u9pTn9MvQ
CG4jZtQTlIc,309,115,66,0.4490873427241501,2.5182608695652173,2.3695652173913047,2.617391304347826,4.900566007905138,4.681818181818182,29.565217391304348,62.78260869565217,17.217391304347828,20.0,67.39130434782608,12.608695652173912,20.0,59.710144927536234,20.28985507246377,20.0,UCoL0M9swO14BT8u9pTn9MvQ
xuZVDmuw9Fg,178,15,1,0.21517005915751672,3.04,3.7,2.6,18.302799999999998,178.0,60.0,52.0,16.0,32.0,40.0,13.333333333333334,46.666666666666664,60.00000000000001,17.777777777777775,22.222222222222218,UCE_URvMQZgvPqd8rzlFF58A
Z7Wf84pCvkE,176,15,1,0.19237057006031116,2.92,3.4333333333333336,2.577777777777778,18.2036,176.0,60.0,53.33333333333334,18.666666666666668,27.999999999999996,43.33333333333333,16.666666666666668,40.0,60.0,20.0,20.0,UCE_URvMQZgvPqd8rzlFF58A
eZiLRaFSA98,164,11,2,0.22075769684988716,3.090909090909091,3.7727272727272725,2.6363636363636362,14.115381818181818,82.0,63.63636363636363,52.72727272727272,12.727272727272728,34.54545454545455,40.90909090909091,9.090909090909092,50.0,60.606060606060595,15.151515151515152,24.242424242424242,UCE_URvMQZgvPqd8rzlFF58A
YaOfNN6EsLo,171,18,1,0.19626377851832874,2.766666666666667,3.25,2.444444444444444,18.13104444444445,171.0,61.111111111111114,61.111111111111114,10.0,28.88888888888889,52.777777777777786,8.333333333333332,38.88888888888889,66.66666666666667,11.11111111111111,22.22222222222222,UCE_URvMQZgvPqd8rzlFF58A
yClMelOmFew,154,13,1,0.18671226275873112,2.9384615384615387,3.576923076923077,2.5128205128205128,17.355323076923078,154.0,61.53846153846154,58.46153846153846,7.6923076923076925,33.84615384615385,46.15384615384615,7.6923076923076925,46.15384615384615,66.66666666666666,7.692307692307692,25.64102564102564,UCE_URvMQZgvPqd8rzlFF58A
JtSHKxDdvbA,184,17,3,0.23100105959181694,2.8117647058823527,3.1470588235294117,2.588235294117647,12.33036862745098,61.333333333333336,58.82352941176471,57.64705882352941,15.294117647058822,27.058823529411764,52.94117647058823,11.764705882352942,35.294117647058826,60.7843137254902,17.647058823529413,21.568627450980394,UCE_URvMQZgvPqd8rzlFF58A
73VpnWCYMOo,179,16,1,0.21606178936487877,2.9125,3.5,2.5208333333333335,18.747149999999998,179.0,62.5,57.5,11.25,31.249999999999996,46.875,9.375,43.75,64.58333333333334,12.499999999999998,22.916666666666664,UCE_URvMQZgvPqd8rzlFF58A
VhgaSEmgDCM,62,12,34,0.25864883544421874,2.7333333333333334,3.291666666666667,2.361111111111111,7.98544705882353,1.8235294117647058,50.0,61.66666666666666,10.0,28.333333333333332,54.16666666666666,4.166666666666666,41.66666666666667,66.66666666666666,13.888888888888888,19.444444444444446,UCE_URvMQZgvPqd8rzlFF58A
Vg0hH8nWOZM,160,14,3,0.2103029909415078,2.9571428571428573,3.5,2.5952380952380953,12.79604761904762,53.333333333333336,64.28571428571429,55.71428571428572,12.857142857142858,31.428571428571427,46.42857142857143,10.714285714285714,42.857142857142854,61.904761904761905,14.285714285714285,23.80952380952381,UCE_URvMQZgvPqd8rzlFF58A
vO43p3Zu_p4,163,13,12,0.21529419763251928,3.0153846153846153,3.730769230769231,2.5384615384615383,10.39065641025641,13.583333333333334,61.53846153846154,55.38461538461538,12.307692307692308,32.30769230769231,42.30769230769231,11.538461538461538,46.15384615384615,64.1025641025641,12.820512820512821,23.076923076923073,UCE_URvMQZgvPqd8rzlFF58A
7VkIFv-QLtA,184,14,1,0.21395025100949108,2.8,3.428571428571429,2.380952380952381,17.0214,184.0,50.0,61.42857142857143,10.0,28.571428571428577,50.0,7.142857142857142,42.857142857142854,69.04761904761905,11.904761904761905,19.047619047619047,UCE_URvMQZgvPqd8rzlFF58A
FZuHTnFzLPU,145,11,1,0.18253945219834009,2.7454545454545456,3.3636363636363638,2.3333333333333335,15.804727272727273,145.0,54.54545454545454,63.63636363636364,9.09090909090909,27.272727272727273,50.00000000000001,9.090909090909092,40.909090909090914,72.72727272727272,9.09090909090909,18.181818181818183,UCE_URvMQZgvPqd8rzlFF58A
bneeLxLSBjk,173,16,1,0.20983817111246622,2.7,3.1875,2.375,17.462675,173.0,56.25,62.5,11.25,26.25,53.125,9.375,37.5,68.75,12.499999999999998,18.75,UCE_URvMQZgvPqd8rzlFF58A
9D4qWWVAcDQ,147,14,1,0.1970687210161178,2.8,3.392857142857143,2.4047619047619047,16.314057142857145,147.0,57.14285714285714,62.857142857142854,7.142857142857142,29.999999999999996,50.0,7.142857142857142,42.857142857142854,71.42857142857143,7.142857142857142,21.428571428571427,UCE_URvMQZgvPqd8rzlFF58A
Z_D6S_mbkl8,168,15,2,0.1936056212009219,2.8,3.6666666666666665,2.2222222222222223,12.587733333333334,84.0,53.333333333333336,63.99999999999999,4.0,32.0,46.666666666666664,3.3333333333333335,50.0,75.55555555555556,4.444444444444444,20.0,UCE_URvMQZgvPqd8rzlFF58A
